,User ID,Subscription Type,Join Date,Last Payment Date,Country,Region Code,Age,나이대,연령대,Gender,Device,Subscription Cost,Total Library Size,No. of TV Shows,No. of Movies
1599,1600,Basic,2022-09-15,2023-07-06,United States,UCAN,39,30대,중년층,Male,Tablet,8.99,5818,3826,1992
1600,1601,Premium,2022-09-19,2023-07-05,United States,UCAN,39,30대,중년층,Male,Smartphone,17.99,5818,3826,1992
1601,1602,Basic,2022-09-22,2023-07-07,Canada,UCAN,46,40대,중년층,Female,Smart TV,7.91,6239,4311,1928
1602,1603,Standard,2022-09-24,2023-07-06,United Kingdom,EMEA,30,30대,청년층,Female,Smartphone,13.2,6643,4551,2092
1603,1604,Premium,2022-09-30,2023-07-06,Australia,APAC,32,30대,청년층,Female,Smartphone,16.39,6114,4050,2064
1604,1605,Basic,2022-10-03,2023-07-05,Germany,EMEA,39,30대,중년층,Male,Laptop,9.03,5668,3814,1854
1605,1606,Premium,2022-10-08,2023-07-07,France,EMEA,35,30대,중년층,Female,Smartphone,20.32,5445,3604,1841
1606,1607,Basic,2022-10-09,2023-07-07,Brazil,LATM,41,40대,중년층,Female,Smartphone,4.61,4972,3162,1810
1607,1608,Standard,2022-10-12,2023-07-08,Mexico,LATM,32,30대,청년층,Female,Smart TV,10.43,4993,3158,1835
1608,1609,Standard,2022-10-15,2023-07-06,Spain,EMEA,41,40대,중년층,Female,Smart TV,14.67,5229,3536,1693
1609,1610,Basic,2022-10-17,2023-07-06,Italy,EMEA,36,30대,중년층,Female,Smart TV,9.03,5183,3545,1638
1610,1611,Premium,2022-10-19,2023-07-07,Spain,EMEA,49,40대,중년층,Male,Laptop,20.32,5229,3536,1693
1611,1612,Basic,2022-10-22,2023-07-09,Spain,EMEA,30,30대,청년층,Female,Smartphone,9.03,5229,3536,1693
1612,1613,Standard,2022-10-23,2023-07-06,United States,UCAN,40,40대,중년층,Female,Smartphone,13.99,5818,3826,1992
1613,1614,Premium,2022-10-27,2023-07-07,Canada,UCAN,46,40대,중년층,Female,Tablet,15.03,6239,4311,1928
1614,1615,Basic,2022-10-28,2023-07-06,United States,UCAN,30,30대,청년층,Female,Smart TV,8.99,5818,3826,1992
1615,1616,Premium,2022-11-01,2023-07-08,United States,UCAN,48,40대,중년층,Male,Laptop,17.99,5818,3826,1992
1616,1617,Basic,2022-11-04,2023-07-05,Canada,UCAN,50,50대 이상,장년층,Male,Tablet,7.91,6239,4311,1928
1617,1618,Standard,2022-11-05,2023-07-06,United Kingdom,EMEA,27,20대,청년층,Male,Smart TV,13.2,6643,4551,2092
1618,1619,Standard,2022-11-04,2023-07-07,Australia,APAC,51,50대 이상,장년층,Female,Laptop,12.12,6114,4050,2064
1619,1620,Basic,2022-11-05,2023-07-07,Germany,EMEA,38,30대,중년층,Male,Smartphone,9.03,5668,3814,1854
1620,1621,Premium,2022-11-04,2023-07-05,France,EMEA,39,30대,중년층,Male,Laptop,20.32,5445,3604,1841
1621,1622,Basic,2022-11-05,2023-07-05,Brazil,LATM,45,40대,중년층,Female,Smart TV,4.61,4972,3162,1810
1622,1623,Standard,2022-11-03,2023-07-06,Mexico,LATM,29,20대,청년층,Male,Laptop,10.43,4993,3158,1835
1623,1624,Premium,2022-10-31,2023-07-07,Spain,EMEA,35,30대,중년층,Male,Smartphone,20.32,5229,3536,1693
1624,1625,Basic,2022-10-26,2023-07-04,Italy,EMEA,51,50대 이상,장년층,Female,Smart TV,9.03,5183,3545,1638
1625,1626,Premium,2022-10-16,2023-07-06,Spain,EMEA,51,50대 이상,장년층,Male,Smart TV,20.32,5229,3536,1693
1626,1627,Basic,2022-10-16,2023-07-07,Spain,EMEA,42,40대,중년층,Female,Smartphone,9.03,5229,3536,1693
1627,1628,Standard,2022-09-17,2023-07-06,United States,UCAN,48,40대,중년층,Female,Laptop,13.99,5818,3826,1992
1628,1629,Standard,2022-09-12,2023-07-04,Canada,UCAN,40,40대,중년층,Male,Smart TV,11.87,6239,4311,1928
1629,1630,Basic,2022-09-13,2023-07-07,United States,UCAN,39,30대,중년층,Male,Smart TV,8.99,5818,3826,1992
1630,1631,Premium,2022-09-09,2023-07-07,United States,UCAN,44,40대,중년층,Male,Laptop,17.99,5818,3826,1992
1631,1632,Basic,2022-09-03,2023-07-06,Canada,UCAN,27,20대,청년층,Female,Laptop,7.91,6239,4311,1928
1632,1633,Standard,2022-08-31,2023-07-05,United Kingdom,EMEA,35,30대,중년층,Male,Tablet,13.2,6643,4551,2092
1633,1634,Premium,2022-08-25,2023-07-07,Australia,APAC,45,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
1634,1635,Basic,2022-08-15,2023-07-07,Germany,EMEA,33,30대,청년층,Male,Tablet,9.03,5668,3814,1854
1635,1636,Premium,2022-08-16,2023-07-07,France,EMEA,32,30대,청년층,Female,Smart TV,20.32,5445,3604,1841
1636,1637,Basic,2022-07-28,2023-07-05,Brazil,LATM,51,50대 이상,장년층,Female,Laptop,4.61,4972,3162,1810
1637,1638,Standard,2022-07-28,2023-07-06,Mexico,LATM,40,40대,중년층,Female,Tablet,10.43,4993,3158,1835
1638,1639,Standard,2022-07-22,2023-07-06,Spain,EMEA,47,40대,중년층,Male,Laptop,14.67,5229,3536,1693
1639,1640,Basic,2022-07-19,2023-07-06,Italy,EMEA,42,40대,중년층,Male,Smart TV,9.03,5183,3545,1638
1640,1641,Premium,2022-07-16,2023-07-06,Spain,EMEA,41,40대,중년층,Male,Tablet,20.32,5229,3536,1693
1641,1642,Basic,2022-07-15,2023-07-09,Spain,EMEA,43,40대,중년층,Male,Tablet,9.03,5229,3536,1693
1642,1643,Standard,2022-07-16,2023-07-05,United States,UCAN,42,40대,중년층,Female,Tablet,13.99,5818,3826,1992
1643,1644,Premium,2022-07-09,2023-07-06,Canada,UCAN,28,20대,청년층,Male,Smartphone,15.03,6239,4311,1928
1644,1645,Basic,2022-07-07,2023-07-05,United States,UCAN,40,40대,중년층,Female,Laptop,8.99,5818,3826,1992
1645,1646,Basic,2022-07-07,2023-07-09,United States,UCAN,46,40대,중년층,Female,Tablet,8.99,5818,3826,1992
1646,1647,Basic,2022-07-06,2023-07-05,Canada,UCAN,39,30대,중년층,Female,Laptop,7.91,6239,4311,1928
1647,1648,Standard,2022-06-30,2023-07-06,United Kingdom,EMEA,41,40대,중년층,Female,Smartphone,13.2,6643,4551,2092
1648,1649,Premium,2022-06-27,2023-07-05,Australia,APAC,30,30대,청년층,Male,Tablet,16.39,6114,4050,2064
1649,1650,Basic,2022-06-28,2023-07-08,Germany,EMEA,32,30대,청년층,Male,Tablet,9.03,5668,3814,1854
1650,1651,Basic,2022-06-28,2023-07-06,France,EMEA,38,30대,중년층,Male,Smart TV,10.16,5445,3604,1841
1651,1652,Premium,2022-06-29,2023-07-08,Brazil,LATM,38,30대,중년층,Male,Tablet,9.96,4972,3162,1810
1652,1653,Standard,2022-07-01,2023-07-06,Mexico,LATM,32,30대,청년층,Male,Smartphone,10.43,4993,3158,1835
1653,1654,Standard,2022-07-03,2023-07-07,Spain,EMEA,27,20대,청년층,Male,Tablet,14.67,5229,3536,1693
1654,1655,Basic,2022-07-04,2023-07-06,Italy,EMEA,50,50대 이상,장년층,Female,Tablet,9.03,5183,3545,1638
1655,1656,Premium,2022-07-10,2023-07-07,Spain,EMEA,30,30대,청년층,Male,Smartphone,20.32,5229,3536,1693
1656,1657,Standard,2022-07-23,2023-07-06,Spain,EMEA,49,40대,중년층,Male,Smartphone,14.67,5229,3536,1693
1657,1658,Basic,2022-07-24,2023-07-07,United States,UCAN,32,30대,청년층,Female,Laptop,8.99,5818,3826,1992
1658,1659,Standard,2022-07-26,2023-07-06,Canada,UCAN,35,30대,중년층,Male,Smartphone,11.87,6239,4311,1928
1659,1660,Premium,2022-08-07,2023-07-08,United States,UCAN,44,40대,중년층,Male,Tablet,17.99,5818,3826,1992
1660,1661,Basic,2022-08-10,2023-07-05,United States,UCAN,49,40대,중년층,Female,Laptop,8.99,5818,3826,1992
1661,1662,Premium,2022-08-14,2023-07-06,Canada,UCAN,39,30대,중년층,Male,Smartphone,15.03,6239,4311,1928
1662,1663,Standard,2022-08-16,2023-07-06,United Kingdom,EMEA,38,30대,중년층,Female,Smartphone,13.2,6643,4551,2092
1663,1664,Basic,2022-08-20,2023-07-08,Australia,APAC,38,30대,중년층,Female,Laptop,7.84,6114,4050,2064
1664,1665,Standard,2022-08-25,2023-07-05,Germany,EMEA,37,30대,중년층,Male,Smartphone,14.67,5668,3814,1854
1665,1666,Premium,2022-08-28,2023-07-07,France,EMEA,28,20대,청년층,Male,Laptop,20.32,5445,3604,1841
1666,1667,Basic,2022-09-05,2023-07-06,Brazil,LATM,49,40대,중년층,Male,Tablet,4.61,4972,3162,1810
1667,1668,Standard,2022-09-08,2023-07-08,Mexico,LATM,33,30대,청년층,Female,Tablet,10.43,4993,3158,1835
1668,1669,Premium,2022-09-14,2023-07-05,Spain,EMEA,48,40대,중년층,Male,Tablet,20.32,5229,3536,1693
1669,1670,Basic,2022-09-16,2023-07-06,Italy,EMEA,34,30대,청년층,Male,Tablet,9.03,5183,3545,1638
1670,1671,Premium,2022-09-19,2023-07-06,Spain,EMEA,39,30대,중년층,Female,Smartphone,20.32,5229,3536,1693
1671,1672,Basic,2022-09-23,2023-07-07,Spain,EMEA,30,30대,청년층,Male,Tablet,9.03,5229,3536,1693
1672,1673,Standard,2022-09-29,2023-07-07,United States,UCAN,37,30대,중년층,Male,Tablet,13.99,5818,3826,1992
1673,1674,Standard,2022-10-02,2023-07-06,Canada,UCAN,38,30대,중년층,Male,Smart TV,11.87,6239,4311,1928
1674,1675,Basic,2022-10-08,2023-07-05,United States,UCAN,42,40대,중년층,Female,Laptop,8.99,5818,3826,1992
1675,1676,Premium,2022-10-09,2023-07-07,United States,UCAN,35,30대,중년층,Female,Laptop,17.99,5818,3826,1992
1676,1677,Basic,2022-10-11,2023-07-08,Canada,UCAN,30,30대,청년층,Male,Tablet,7.91,6239,4311,1928
1677,1678,Standard,2022-10-14,2023-07-09,United Kingdom,EMEA,48,40대,중년층,Female,Smart TV,13.2,6643,4551,2092
1678,1679,Premium,2022-10-16,2023-07-06,Australia,APAC,48,40대,중년층,Male,Tablet,16.39,6114,4050,2064
1679,1680,Basic,2022-10-18,2023-07-07,Germany,EMEA,32,30대,청년층,Male,Laptop,9.03,5668,3814,1854
1680,1681,Premium,2022-10-22,2023-07-07,France,EMEA,27,20대,청년층,Male,Smart TV,20.32,5445,3604,1841
1681,1682,Basic,2022-10-23,2023-07-09,Brazil,LATM,48,40대,중년층,Female,Laptop,4.61,4972,3162,1810
1682,1683,Standard,2022-10-26,2023-07-06,Mexico,LATM,33,30대,청년층,Male,Laptop,10.43,4993,3158,1835
1683,1684,Standard,2022-10-27,2023-07-07,Spain,EMEA,28,20대,청년층,Male,Smartphone,14.67,5229,3536,1693
1684,1685,Basic,2022-10-31,2023-07-07,Italy,EMEA,46,40대,중년층,Male,Laptop,9.03,5183,3545,1638
1685,1686,Premium,2022-11-01,2023-07-08,Spain,EMEA,40,40대,중년층,Male,Laptop,20.32,5229,3536,1693
1686,1687,Basic,2022-11-03,2023-07-05,Spain,EMEA,49,40대,중년층,Male,Smartphone,9.03,5229,3536,1693
1687,1688,Standard,2022-11-04,2023-07-06,United States,UCAN,41,40대,중년층,Female,Tablet,13.99,5818,3826,1992
1688,1689,Premium,2022-11-05,2023-07-07,Canada,UCAN,38,30대,중년층,Male,Tablet,15.03,6239,4311,1928
1689,1690,Basic,2022-11-05,2023-07-07,United States,UCAN,42,40대,중년층,Female,Laptop,8.99,5818,3826,1992
1690,1691,Premium,2022-11-05,2023-07-05,United States,UCAN,27,20대,청년층,Female,Smart TV,17.99,5818,3826,1992
1691,1692,Basic,2022-11-05,2023-07-06,Canada,UCAN,41,40대,중년층,Female,Tablet,7.91,6239,4311,1928
1692,1693,Standard,2022-11-03,2023-07-07,United Kingdom,EMEA,41,40대,중년층,Female,Tablet,13.2,6643,4551,2092
1693,1694,Standard,2022-10-27,2023-07-07,Australia,APAC,49,40대,중년층,Male,Laptop,12.12,6114,4050,2064
1694,1695,Basic,2022-10-24,2023-07-04,Germany,EMEA,28,20대,청년층,Female,Smartphone,9.03,5668,3814,1854
1695,1696,Premium,2022-10-17,2023-07-07,France,EMEA,44,40대,중년층,Male,Laptop,20.32,5445,3604,1841
1696,1697,Basic,2022-10-06,2023-07-07,Brazil,LATM,47,40대,중년층,Female,Tablet,4.61,4972,3162,1810
1697,1698,Standard,2022-09-18,2023-07-06,Mexico,LATM,29,20대,청년층,Male,Tablet,10.43,4993,3158,1835
1698,1699,Premium,2022-09-17,2023-07-04,Spain,EMEA,31,30대,청년층,Female,Laptop,20.32,5229,3536,1693
1699,1700,Basic,2022-09-13,2023-07-08,Italy,EMEA,28,20대,청년층,Female,Smart TV,9.03,5183,3545,1638
1700,1701,Premium,2022-09-09,2023-07-07,Spain,EMEA,32,30대,청년층,Male,Smart TV,20.32,5229,3536,1693
1701,1702,Basic,2022-09-02,2023-07-07,Spain,EMEA,43,40대,중년층,Male,Smartphone,9.03,5229,3536,1693
1702,1703,Standard,2022-09-01,2023-07-06,United States,UCAN,48,40대,중년층,Male,Smart TV,13.99,5818,3826,1992
1703,1704,Standard,2022-08-16,2023-07-07,Canada,UCAN,28,20대,청년층,Male,Laptop,11.87,6239,4311,1928
1704,1705,Basic,2022-08-17,2023-07-07,United States,UCAN,31,30대,청년층,Female,Tablet,8.99,5818,3826,1992
1705,1706,Premium,2022-07-29,2023-07-07,United States,UCAN,47,40대,중년층,Male,Laptop,17.99,5818,3826,1992
1706,1707,Basic,2022-07-28,2023-07-06,Canada,UCAN,39,30대,중년층,Female,Smartphone,7.91,6239,4311,1928
1707,1708,Standard,2022-07-25,2023-07-07,United Kingdom,EMEA,35,30대,중년층,Male,Smartphone,13.2,6643,4551,2092
1708,1709,Premium,2022-07-26,2023-07-06,Australia,APAC,42,40대,중년층,Female,Smartphone,16.39,6114,4050,2064
1709,1710,Basic,2022-07-17,2023-07-07,Germany,EMEA,30,30대,청년층,Male,Smart TV,9.03,5668,3814,1854
1710,1711,Premium,2022-07-16,2023-07-06,France,EMEA,34,30대,청년층,Male,Smartphone,20.32,5445,3604,1841
1711,1712,Basic,2022-07-17,2023-07-09,Brazil,LATM,35,30대,중년층,Male,Smartphone,4.61,4972,3162,1810
1712,1713,Standard,2022-07-16,2023-07-06,Mexico,LATM,31,30대,청년층,Female,Tablet,10.43,4993,3158,1835
1713,1714,Standard,2022-07-16,2023-07-07,Spain,EMEA,36,30대,중년층,Female,Tablet,14.67,5229,3536,1693
1714,1715,Basic,2022-07-12,2023-07-06,Italy,EMEA,31,30대,청년층,Female,Laptop,9.03,5183,3545,1638
1715,1716,Premium,2022-07-10,2023-07-09,Spain,EMEA,32,30대,청년층,Male,Smart TV,20.32,5229,3536,1693
1716,1717,Basic,2022-07-08,2023-07-07,Spain,EMEA,46,40대,중년층,Female,Smartphone,9.03,5229,3536,1693
1717,1718,Standard,2022-06-29,2023-07-07,United States,UCAN,30,30대,청년층,Male,Tablet,13.99,5818,3826,1992
1718,1719,Premium,2022-06-29,2023-07-06,Canada,UCAN,46,40대,중년층,Male,Laptop,15.03,6239,4311,1928
1719,1720,Basic,2022-06-28,2023-07-08,United States,UCAN,44,40대,중년층,Female,Tablet,8.99,5818,3826,1992
1720,1721,Basic,2022-06-29,2023-07-06,United States,UCAN,34,30대,청년층,Male,Tablet,8.99,5818,3826,1992
1721,1722,Basic,2022-07-01,2023-07-08,Canada,UCAN,31,30대,청년층,Male,Tablet,7.91,6239,4311,1928
1722,1723,Standard,2022-07-02,2023-07-06,United Kingdom,EMEA,34,30대,청년층,Male,Smart TV,13.2,6643,4551,2092
1723,1724,Premium,2022-07-04,2023-07-08,Australia,APAC,28,20대,청년층,Male,Laptop,16.39,6114,4050,2064
1724,1725,Basic,2022-07-08,2023-07-07,Germany,EMEA,36,30대,중년층,Female,Smartphone,9.03,5668,3814,1854
1725,1726,Basic,2022-07-20,2023-07-09,France,EMEA,48,40대,중년층,Female,Laptop,10.16,5445,3604,1841
1726,1727,Premium,2022-07-23,2023-07-06,Brazil,LATM,40,40대,중년층,Male,Smartphone,9.96,4972,3162,1810
1727,1728,Standard,2022-07-26,2023-07-07,Mexico,LATM,35,30대,중년층,Male,Smartphone,10.43,4993,3158,1835
1728,1729,Standard,2022-07-30,2023-07-07,Spain,EMEA,41,40대,중년층,Male,Laptop,14.67,5229,3536,1693
1729,1730,Basic,2022-08-08,2023-07-08,Italy,EMEA,28,20대,청년층,Female,Smartphone,9.03,5183,3545,1638
1730,1731,Premium,2022-08-13,2023-07-05,Spain,EMEA,37,30대,중년층,Male,Tablet,20.32,5229,3536,1693
1731,1732,Standard,2022-08-14,2023-07-07,Spain,EMEA,33,30대,청년층,Male,Smartphone,14.67,5229,3536,1693
1732,1733,Basic,2022-08-16,2023-07-06,United States,UCAN,27,20대,청년층,Female,Tablet,8.99,5818,3826,1992
1733,1734,Standard,2022-08-19,2023-07-08,Canada,UCAN,35,30대,중년층,Male,Tablet,11.87,6239,4311,1928
1734,1735,Premium,2022-08-27,2023-07-06,United States,UCAN,27,20대,청년층,Male,Smartphone,17.99,5818,3826,1992
1735,1736,Basic,2022-09-04,2023-07-07,United States,UCAN,29,20대,청년층,Female,Smartphone,8.99,5818,3826,1992
1736,1737,Premium,2022-09-05,2023-07-06,Canada,UCAN,28,20대,청년층,Female,Laptop,15.03,6239,4311,1928
1737,1738,Standard,2022-09-13,2023-07-08,United Kingdom,EMEA,33,30대,청년층,Female,Smartphone,13.2,6643,4551,2092
1738,1739,Basic,2022-09-16,2023-07-05,Australia,APAC,35,30대,중년층,Female,Smartphone,7.84,6114,4050,2064
1739,1740,Standard,2022-09-18,2023-07-06,Germany,EMEA,37,30대,중년층,Female,Laptop,14.67,5668,3814,1854
1740,1741,Premium,2022-09-20,2023-07-06,France,EMEA,31,30대,청년층,Male,Smartphone,20.32,5445,3604,1841
1741,1742,Basic,2022-09-29,2023-07-07,Brazil,LATM,27,20대,청년층,Male,Laptop,4.61,4972,3162,1810
1742,1743,Standard,2022-09-30,2023-07-08,Mexico,LATM,48,40대,중년층,Male,Tablet,10.43,4993,3158,1835
1743,1744,Premium,2022-10-04,2023-07-10,Spain,EMEA,30,30대,청년층,Female,Smart TV,20.32,5229,3536,1693
1744,1745,Basic,2022-10-08,2023-07-07,Italy,EMEA,45,40대,중년층,Male,Tablet,9.03,5183,3545,1638
1745,1746,Premium,2022-10-10,2023-07-07,Spain,EMEA,28,20대,청년층,Male,Smart TV,20.32,5229,3536,1693
1746,1747,Basic,2022-10-12,2023-07-08,Spain,EMEA,30,30대,청년층,Female,Laptop,9.03,5229,3536,1693
1747,1748,Standard,2022-10-14,2023-07-10,United States,UCAN,48,40대,중년층,Male,Smartphone,13.99,5818,3826,1992
1748,1749,Standard,2022-10-16,2023-07-07,Canada,UCAN,37,30대,중년층,Female,Laptop,11.87,6239,4311,1928
1749,1750,Basic,2022-10-21,2023-07-07,United States,UCAN,28,20대,청년층,Female,Smartphone,8.99,5818,3826,1992
1750,1751,Premium,2022-10-23,2023-07-07,United States,UCAN,43,40대,중년층,Female,Tablet,17.99,5818,3826,1992
1751,1752,Basic,2022-10-25,2023-07-09,Canada,UCAN,36,30대,중년층,Male,Laptop,7.91,6239,4311,1928
1752,1753,Standard,2022-10-26,2023-07-06,United Kingdom,EMEA,47,40대,중년층,Male,Laptop,13.2,6643,4551,2092
1753,1754,Premium,2022-10-29,2023-07-07,Australia,APAC,42,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
1754,1755,Basic,2022-10-31,2023-07-07,Germany,EMEA,50,50대 이상,장년층,Male,Laptop,9.03,5668,3814,1854
1755,1756,Premium,2022-11-02,2023-07-08,France,EMEA,41,40대,중년층,Male,Tablet,20.32,5445,3604,1841
1756,1757,Basic,2022-11-03,2023-07-05,Brazil,LATM,43,40대,중년층,Male,Laptop,4.61,4972,3162,1810
1757,1758,Standard,2022-11-05,2023-07-07,Mexico,LATM,35,30대,중년층,Male,Laptop,10.43,4993,3158,1835
1758,1759,Standard,2022-11-06,2023-07-07,Spain,EMEA,51,50대 이상,장년층,Male,Smart TV,14.67,5229,3536,1693
1759,1760,Basic,2022-11-06,2023-07-07,Italy,EMEA,35,30대,중년층,Male,Tablet,9.03,5183,3545,1638
1760,1761,Premium,2022-11-07,2023-07-05,Spain,EMEA,37,30대,중년층,Male,Smart TV,20.32,5229,3536,1693
1761,1762,Basic,2022-11-04,2023-07-06,Spain,EMEA,28,20대,청년층,Female,Smartphone,9.03,5229,3536,1693
1762,1763,Standard,2022-11-02,2023-07-07,United States,UCAN,32,30대,청년층,Female,Smartphone,13.99,5818,3826,1992
1763,1764,Premium,2022-10-27,2023-07-07,Canada,UCAN,37,30대,중년층,Female,Tablet,15.03,6239,4311,1928
1764,1765,Basic,2022-10-18,2023-07-05,United States,UCAN,37,30대,중년층,Female,Tablet,8.99,5818,3826,1992
1765,1766,Premium,2022-10-07,2023-07-08,United States,UCAN,34,30대,청년층,Female,Smart TV,17.99,5818,3826,1992
1766,1767,Basic,2022-10-04,2023-07-07,Canada,UCAN,30,30대,청년층,Female,Tablet,7.91,6239,4311,1928
1767,1768,Standard,2022-09-17,2023-07-07,United Kingdom,EMEA,35,30대,중년층,Male,Tablet,13.2,6643,4551,2092
1768,1769,Standard,2022-09-15,2023-07-06,Australia,APAC,41,40대,중년층,Female,Laptop,12.12,6114,4050,2064
1769,1770,Basic,2022-09-10,2023-07-08,Germany,EMEA,50,50대 이상,장년층,Female,Tablet,9.03,5668,3814,1854
1770,1771,Premium,2022-09-09,2023-07-08,France,EMEA,48,40대,중년층,Female,Laptop,20.32,5445,3604,1841
1771,1772,Basic,2022-09-09,2023-07-08,Brazil,LATM,29,20대,청년층,Male,Smart TV,4.61,4972,3162,1810
1772,1773,Standard,2022-09-07,2023-07-06,Mexico,LATM,37,30대,중년층,Male,Tablet,10.43,4993,3158,1835
1773,1774,Premium,2022-09-08,2023-07-08,Spain,EMEA,36,30대,중년층,Female,Tablet,20.32,5229,3536,1693
1774,1775,Basic,2022-08-14,2023-07-07,Italy,EMEA,45,40대,중년층,Male,Tablet,9.03,5183,3545,1638
1775,1776,Premium,2022-08-06,2023-07-08,Spain,EMEA,27,20대,청년층,Female,Smart TV,20.32,5229,3536,1693
1776,1777,Basic,2022-08-06,2023-07-06,Spain,EMEA,31,30대,청년층,Female,Tablet,9.03,5229,3536,1693
1777,1778,Standard,2022-07-29,2023-07-09,United States,UCAN,42,40대,중년층,Female,Tablet,13.99,5818,3826,1992
1778,1779,Standard,2022-07-28,2023-07-06,Canada,UCAN,43,40대,중년층,Female,Smartphone,11.87,6239,4311,1928
1779,1780,Basic,2022-07-24,2023-07-07,United States,UCAN,43,40대,중년층,Male,Smart TV,8.99,5818,3826,1992
1780,1781,Premium,2022-07-22,2023-07-06,United States,UCAN,35,30대,중년층,Female,Laptop,17.99,5818,3826,1992
1781,1782,Basic,2022-07-19,2023-07-10,Canada,UCAN,51,50대 이상,장년층,Male,Laptop,7.91,6239,4311,1928
1782,1783,Standard,2022-07-17,2023-07-07,United Kingdom,EMEA,42,40대,중년층,Female,Smartphone,13.2,6643,4551,2092
1783,1784,Premium,2022-07-16,2023-07-07,Australia,APAC,36,30대,중년층,Male,Tablet,16.39,6114,4050,2064
1784,1785,Basic,2022-07-13,2023-07-07,Germany,EMEA,50,50대 이상,장년층,Female,Tablet,9.03,5668,3814,1854
1785,1786,Premium,2022-07-14,2023-07-09,France,EMEA,43,40대,중년층,Female,Laptop,20.32,5445,3604,1841
1786,1787,Basic,2022-07-07,2023-07-07,Brazil,LATM,28,20대,청년층,Male,Laptop,4.61,4972,3162,1810
1787,1788,Standard,2022-07-06,2023-07-09,Mexico,LATM,48,40대,중년층,Female,Smart TV,10.43,4993,3158,1835
1788,1789,Standard,2022-06-30,2023-07-07,Spain,EMEA,47,40대,중년층,Female,Tablet,14.67,5229,3536,1693
1789,1790,Basic,2022-06-30,2023-07-09,Italy,EMEA,31,30대,청년층,Male,Smart TV,9.03,5183,3545,1638
1790,1791,Premium,2022-07-01,2023-07-06,Spain,EMEA,45,40대,중년층,Male,Laptop,20.32,5229,3536,1693
1791,1792,Basic,2022-07-02,2023-07-09,Spain,EMEA,45,40대,중년층,Female,Tablet,9.03,5229,3536,1693
1792,1793,Standard,2022-07-03,2023-07-06,United States,UCAN,42,40대,중년층,Female,Smart TV,13.99,5818,3826,1992
1793,1794,Premium,2022-07-06,2023-07-08,Canada,UCAN,36,30대,중년층,Female,Tablet,15.03,6239,4311,1928
1794,1795,Basic,2022-07-07,2023-07-07,United States,UCAN,32,30대,청년층,Male,Smart TV,8.99,5818,3826,1992
1795,1796,Basic,2022-07-15,2023-07-09,United States,UCAN,50,50대 이상,장년층,Male,Tablet,8.99,5818,3826,1992
1796,1797,Basic,2022-07-17,2023-07-06,Canada,UCAN,39,30대,중년층,Male,Smart TV,7.91,6239,4311,1928
1797,1798,Standard,2022-07-26,2023-07-08,United Kingdom,EMEA,51,50대 이상,장년층,Male,Smartphone,13.2,6643,4551,2092
1798,1799,Premium,2022-08-05,2023-07-07,Australia,APAC,49,40대,중년층,Female,Tablet,16.39,6114,4050,2064
