,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Cost
1530,1531,Premium,12,22-09-21,23-07-05,France,30,Female,Tablet,1 Month,20.32
1531,1532,Basic,13,22-09-26,23-07-07,Brazil,44,Female,Tablet,1 Month,4.61
1532,1533,Standard,10,22-09-30,23-07-03,Mexico,37,Male,Tablet,1 Month,10.43
1533,1534,Standard,14,22-10-02,23-07-06,Spain,30,Female,Tablet,1 Month,14.67
1534,1535,Basic,12,22-10-06,23-07-05,Italy,31,Female,Smart TV,1 Month,9.03
1535,1536,Premium,15,22-10-07,23-07-06,Spain,31,Female,Laptop,1 Month,20.32
1536,1537,Basic,15,22-10-09,23-07-06,Spain,44,Male,Tablet,1 Month,9.03
1537,1538,Standard,10,22-10-11,23-07-05,United States,44,Female,Smart TV,1 Month,13.99
1538,1539,Premium,14,22-10-12,23-07-05,Canada,34,Male,Laptop,1 Month,15.03
1539,1540,Basic,12,22-10-16,23-07-06,United States,42,Male,Laptop,1 Month,8.99
1540,1541,Premium,15,22-10-17,23-07-07,United States,33,Male,Smartphone,1 Month,17.99
1541,1542,Basic,11,22-10-21,23-07-07,Canada,35,Male,Smart TV,1 Month,7.91
1542,1543,Standard,15,22-10-23,23-07-06,United Kingdom,34,Female,Laptop,1 Month,13.2
1543,1544,Standard,14,22-10-25,23-07-05,Australia,47,Male,Tablet,1 Month,12.12
1544,1545,Basic,13,22-10-27,23-07-06,Germany,43,Female,Laptop,1 Month,9.03
1545,1546,Premium,13,22-10-29,23-07-08,France,43,Male,Smart TV,1 Month,20.32
1546,1547,Basic,13,22-11-01,23-07-05,Brazil,35,Female,Smartphone,1 Month,4.61
1547,1548,Standard,13,22-11-04,23-07-06,Mexico,39,Male,Tablet,1 Month,10.43
1548,1549,Premium,10,22-11-04,23-07-06,Spain,39,Male,Tablet,1 Month,20.32
1549,1550,Basic,11,22-11-04,23-07-07,Italy,49,Female,Smart TV,1 Month,9.03
1550,1551,Premium,14,22-11-05,23-07-04,Spain,30,Male,Tablet,1 Month,20.32
1551,1552,Basic,12,22-11-02,23-07-05,Spain,31,Female,Tablet,1 Month,9.03
1552,1553,Standard,12,22-11-03,23-07-06,United States,39,Male,Tablet,1 Month,13.99
1553,1554,Standard,14,22-10-30,23-07-06,Canada,30,Female,Laptop,1 Month,11.87
1554,1555,Basic,13,22-10-31,23-07-04,United States,43,Female,Smartphone,1 Month,8.99
1555,1556,Premium,10,22-10-14,23-07-05,United States,29,Female,Smartphone,1 Month,17.99
1556,1557,Basic,14,22-09-26,23-07-05,Canada,46,Male,Smart TV,1 Month,7.91
1557,1558,Standard,15,22-09-17,23-07-06,United Kingdom,35,Male,Smartphone,1 Month,13.2
1558,1559,Premium,12,22-09-16,23-07-03,Australia,30,Male,Tablet,1 Month,16.39
1559,1560,Basic,12,22-09-12,23-07-07,Germany,39,Female,Smart TV,1 Month,9.03
1560,1561,Premium,14,22-09-12,23-07-06,France,41,Male,Laptop,1 Month,20.32
1561,1562,Basic,12,22-08-29,23-07-05,Brazil,27,Male,Smartphone,1 Month,4.61
1562,1563,Standard,15,22-08-25,23-07-03,Mexico,42,Male,Laptop,1 Month,10.43
1563,1564,Standard,11,22-08-15,23-07-06,Spain,45,Female,Tablet,1 Month,14.67
1564,1565,Basic,10,22-08-11,23-07-07,Italy,36,Female,Smart TV,1 Month,9.03
1565,1566,Premium,12,22-08-10,23-07-06,Spain,35,Male,Laptop,1 Month,20.32
1566,1567,Basic,13,22-07-26,23-07-04,Spain,38,Male,Smartphone,1 Month,9.03
1567,1568,Standard,14,22-07-19,23-07-06,United States,41,Female,Smart TV,1 Month,13.99
1568,1569,Premium,10,22-07-17,23-07-06,Canada,43,Male,Tablet,1 Month,15.03
1569,1570,Basic,13,22-07-17,23-07-06,United States,44,Male,Tablet,1 Month,8.99
1570,1571,Basic,10,22-07-17,23-07-04,United States,35,Male,Tablet,1 Month,8.99
1571,1572,Basic,13,22-07-11,23-07-06,Canada,39,Male,Laptop,1 Month,7.91
1572,1573,Standard,15,22-07-07,23-07-05,United Kingdom,43,Male,Smart TV,1 Month,13.2
1573,1574,Premium,10,22-07-07,23-07-06,Australia,36,Male,Smart TV,1 Month,16.39
1574,1575,Basic,11,22-07-08,23-07-05,Germany,49,Female,Laptop,1 Month,9.03
1575,1576,Basic,12,22-07-06,23-07-08,France,29,Female,Smartphone,1 Month,10.16
1576,1577,Premium,10,22-07-03,23-07-04,Brazil,45,Male,Tablet,1 Month,9.96
1577,1578,Standard,11,22-06-30,23-07-06,Mexico,44,Female,Laptop,1 Month,10.43
1578,1579,Standard,11,22-06-27,23-07-04,Spain,40,Female,Smart TV,1 Month,14.67
1579,1580,Basic,15,22-06-26,23-07-08,Italy,51,Female,Smart TV,1 Month,9.03
1580,1581,Premium,15,22-06-27,23-07-05,Spain,30,Female,Smart TV,1 Month,20.32
1581,1582,Standard,14,22-06-28,23-07-08,Spain,50,Male,Smart TV,1 Month,14.67
1582,1583,Basic,12,22-06-30,23-07-06,United States,39,Male,Tablet,1 Month,8.99
1583,1584,Standard,11,22-07-02,23-07-07,Canada,51,Male,Tablet,1 Month,11.87
1584,1585,Premium,10,22-07-05,23-07-05,United States,42,Male,Laptop,1 Month,17.99
1585,1586,Basic,12,22-07-11,23-07-07,United States,34,Female,Tablet,1 Month,8.99
1586,1587,Premium,12,22-07-18,23-07-06,Canada,28,Male,Tablet,1 Month,15.03
1587,1588,Standard,15,22-07-25,23-07-07,United Kingdom,43,Male,Tablet,1 Month,13.2
1588,1589,Basic,11,22-07-28,23-07-06,Australia,27,Female,Tablet,1 Month,7.84
1589,1590,Standard,13,22-08-05,23-07-08,Germany,49,Female,Smart TV,1 Month,14.67
1590,1591,Premium,14,22-08-09,23-07-05,France,35,Female,Laptop,1 Month,20.32
1591,1592,Basic,10,22-08-14,23-07-06,Brazil,34,Male,Tablet,1 Month,4.61
1592,1593,Standard,14,22-08-15,23-07-05,Mexico,28,Male,Smartphone,1 Month,10.43
1593,1594,Premium,15,22-08-16,23-07-07,Spain,49,Female,Tablet,1 Month,20.32
1594,1595,Basic,12,22-08-25,23-07-04,Italy,51,Female,Tablet,1 Month,9.03
1595,1596,Premium,13,22-08-27,23-07-06,Spain,36,Male,Laptop,1 Month,20.32
1596,1597,Basic,13,22-09-06,23-07-06,Spain,37,Male,Smart TV,1 Month,9.03
1597,1598,Standard,11,22-09-08,23-07-07,United States,48,Male,Laptop,1 Month,13.99
1598,1599,Standard,13,22-09-13,23-07-04,Canada,45,Female,Smart TV,1 Month,11.87
1599,1600,Basic,11,22-09-15,23-07-06,United States,39,Male,Tablet,1 Month,8.99
1600,1601,Premium,14,22-09-19,23-07-05,United States,39,Male,Smartphone,1 Month,17.99
1601,1602,Basic,15,22-09-22,23-07-07,Canada,46,Female,Smart TV,1 Month,7.91
1602,1603,Standard,13,22-09-24,23-07-06,United Kingdom,30,Female,Smartphone,1 Month,13.2
1603,1604,Premium,10,22-09-30,23-07-06,Australia,32,Female,Smartphone,1 Month,16.39
1604,1605,Basic,11,22-10-03,23-07-05,Germany,39,Male,Laptop,1 Month,9.03
1605,1606,Premium,15,22-10-08,23-07-07,France,35,Female,Smartphone,1 Month,20.32
1606,1607,Basic,15,22-10-09,23-07-07,Brazil,41,Female,Smartphone,1 Month,4.61
1607,1608,Standard,11,22-10-12,23-07-08,Mexico,32,Female,Smart TV,1 Month,10.43
1608,1609,Standard,14,22-10-15,23-07-06,Spain,41,Female,Smart TV,1 Month,14.67
1609,1610,Basic,14,22-10-17,23-07-06,Italy,36,Female,Smart TV,1 Month,9.03
1610,1611,Premium,15,22-10-19,23-07-07,Spain,49,Male,Laptop,1 Month,20.32
1611,1612,Basic,11,22-10-22,23-07-09,Spain,30,Female,Smartphone,1 Month,9.03
1612,1613,Standard,15,22-10-23,23-07-06,United States,40,Female,Smartphone,1 Month,13.99
1613,1614,Premium,13,22-10-27,23-07-07,Canada,46,Female,Tablet,1 Month,15.03
1614,1615,Basic,11,22-10-28,23-07-06,United States,30,Female,Smart TV,1 Month,8.99
1615,1616,Premium,10,22-11-01,23-07-08,United States,48,Male,Laptop,1 Month,17.99
1616,1617,Basic,11,22-11-04,23-07-05,Canada,50,Male,Tablet,1 Month,7.91
1617,1618,Standard,11,22-11-05,23-07-06,United Kingdom,27,Male,Smart TV,1 Month,13.2
1618,1619,Standard,14,22-11-04,23-07-07,Australia,51,Female,Laptop,1 Month,12.12
1619,1620,Basic,11,22-11-05,23-07-07,Germany,38,Male,Smartphone,1 Month,9.03
1620,1621,Premium,10,22-11-04,23-07-05,France,39,Male,Laptop,1 Month,20.32
1621,1622,Basic,12,22-11-05,23-07-05,Brazil,45,Female,Smart TV,1 Month,4.61
1622,1623,Standard,12,22-11-03,23-07-06,Mexico,29,Male,Laptop,1 Month,10.43
1623,1624,Premium,13,22-10-31,23-07-07,Spain,35,Male,Smartphone,1 Month,20.32
1624,1625,Basic,10,22-10-26,23-07-04,Italy,51,Female,Smart TV,1 Month,9.03
1625,1626,Premium,11,22-10-16,23-07-06,Spain,51,Male,Smart TV,1 Month,20.32
1626,1627,Basic,15,22-10-16,23-07-07,Spain,42,Female,Smartphone,1 Month,9.03
1627,1628,Standard,13,22-09-17,23-07-06,United States,48,Female,Laptop,1 Month,13.99
1628,1629,Standard,14,22-09-12,23-07-04,Canada,40,Male,Smart TV,1 Month,11.87
1629,1630,Basic,13,22-09-13,23-07-07,United States,39,Male,Smart TV,1 Month,8.99
1630,1631,Premium,14,22-09-09,23-07-07,United States,44,Male,Laptop,1 Month,17.99
1631,1632,Basic,14,22-09-03,23-07-06,Canada,27,Female,Laptop,1 Month,7.91
1632,1633,Standard,11,22-08-31,23-07-05,United Kingdom,35,Male,Tablet,1 Month,13.2
1633,1634,Premium,14,22-08-25,23-07-07,Australia,45,Male,Smart TV,1 Month,16.39
1634,1635,Basic,12,22-08-15,23-07-07,Germany,33,Male,Tablet,1 Month,9.03
1635,1636,Premium,10,22-08-16,23-07-07,France,32,Female,Smart TV,1 Month,20.32
1636,1637,Basic,11,22-07-28,23-07-05,Brazil,51,Female,Laptop,1 Month,4.61
1637,1638,Standard,10,22-07-28,23-07-06,Mexico,40,Female,Tablet,1 Month,10.43
1638,1639,Standard,15,22-07-22,23-07-06,Spain,47,Male,Laptop,1 Month,14.67
1639,1640,Basic,13,22-07-19,23-07-06,Italy,42,Male,Smart TV,1 Month,9.03
1640,1641,Premium,10,22-07-16,23-07-06,Spain,41,Male,Tablet,1 Month,20.32
1641,1642,Basic,12,22-07-15,23-07-09,Spain,43,Male,Tablet,1 Month,9.03
1642,1643,Standard,11,22-07-16,23-07-05,United States,42,Female,Tablet,1 Month,13.99
1643,1644,Premium,14,22-07-09,23-07-06,Canada,28,Male,Smartphone,1 Month,15.03
1644,1645,Basic,12,22-07-07,23-07-05,United States,40,Female,Laptop,1 Month,8.99
1645,1646,Basic,15,22-07-07,23-07-09,United States,46,Female,Tablet,1 Month,8.99
1646,1647,Basic,11,22-07-06,23-07-05,Canada,39,Female,Laptop,1 Month,7.91
1647,1648,Standard,15,22-06-30,23-07-06,United Kingdom,41,Female,Smartphone,1 Month,13.2
1648,1649,Premium,15,22-06-27,23-07-05,Australia,30,Male,Tablet,1 Month,16.39
1649,1650,Basic,14,22-06-28,23-07-08,Germany,32,Male,Tablet,1 Month,9.03
1650,1651,Basic,14,22-06-28,23-07-06,France,38,Male,Smart TV,1 Month,10.16
1651,1652,Premium,11,22-06-29,23-07-08,Brazil,38,Male,Tablet,1 Month,9.96
1652,1653,Standard,13,22-07-01,23-07-06,Mexico,32,Male,Smartphone,1 Month,10.43
1653,1654,Standard,14,22-07-03,23-07-07,Spain,27,Male,Tablet,1 Month,14.67
1654,1655,Basic,15,22-07-04,23-07-06,Italy,50,Female,Tablet,1 Month,9.03
1655,1656,Premium,10,22-07-10,23-07-07,Spain,30,Male,Smartphone,1 Month,20.32
1656,1657,Standard,11,22-07-23,23-07-06,Spain,49,Male,Smartphone,1 Month,14.67
1657,1658,Basic,11,22-07-24,23-07-07,United States,32,Female,Laptop,1 Month,8.99
1658,1659,Standard,14,22-07-26,23-07-06,Canada,35,Male,Smartphone,1 Month,11.87
1659,1660,Premium,12,22-08-07,23-07-08,United States,44,Male,Tablet,1 Month,17.99
1660,1661,Basic,13,22-08-10,23-07-05,United States,49,Female,Laptop,1 Month,8.99
1661,1662,Premium,13,22-08-14,23-07-06,Canada,39,Male,Smartphone,1 Month,15.03
1662,1663,Standard,12,22-08-16,23-07-06,United Kingdom,38,Female,Smartphone,1 Month,13.2
1663,1664,Basic,10,22-08-20,23-07-08,Australia,38,Female,Laptop,1 Month,7.84
1664,1665,Standard,11,22-08-25,23-07-05,Germany,37,Male,Smartphone,1 Month,14.67
1665,1666,Premium,11,22-08-28,23-07-07,France,28,Male,Laptop,1 Month,20.32
1666,1667,Basic,11,22-09-05,23-07-06,Brazil,49,Male,Tablet,1 Month,4.61
1667,1668,Standard,13,22-09-08,23-07-08,Mexico,33,Female,Tablet,1 Month,10.43
1668,1669,Premium,10,22-09-14,23-07-05,Spain,48,Male,Tablet,1 Month,20.32
1669,1670,Basic,13,22-09-16,23-07-06,Italy,34,Male,Tablet,1 Month,9.03
1670,1671,Premium,13,22-09-19,23-07-06,Spain,39,Female,Smartphone,1 Month,20.32
1671,1672,Basic,15,22-09-23,23-07-07,Spain,30,Male,Tablet,1 Month,9.03
1672,1673,Standard,10,22-09-29,23-07-07,United States,37,Male,Tablet,1 Month,13.99
1673,1674,Standard,10,22-10-02,23-07-06,Canada,38,Male,Smart TV,1 Month,11.87
1674,1675,Basic,12,22-10-08,23-07-05,United States,42,Female,Laptop,1 Month,8.99
1675,1676,Premium,15,22-10-09,23-07-07,United States,35,Female,Laptop,1 Month,17.99
1676,1677,Basic,14,22-10-11,23-07-08,Canada,30,Male,Tablet,1 Month,7.91
1677,1678,Standard,15,22-10-14,23-07-09,United Kingdom,48,Female,Smart TV,1 Month,13.2
1678,1679,Premium,14,22-10-16,23-07-06,Australia,48,Male,Tablet,1 Month,16.39
1679,1680,Basic,13,22-10-18,23-07-07,Germany,32,Male,Laptop,1 Month,9.03
1680,1681,Premium,15,22-10-22,23-07-07,France,27,Male,Smart TV,1 Month,20.32
1681,1682,Basic,10,22-10-23,23-07-09,Brazil,48,Female,Laptop,1 Month,4.61
1682,1683,Standard,12,22-10-26,23-07-06,Mexico,33,Male,Laptop,1 Month,10.43
1683,1684,Standard,13,22-10-27,23-07-07,Spain,28,Male,Smartphone,1 Month,14.67
1684,1685,Basic,15,22-10-31,23-07-07,Italy,46,Male,Laptop,1 Month,9.03
1685,1686,Premium,11,22-11-01,23-07-08,Spain,40,Male,Laptop,1 Month,20.32
1686,1687,Basic,13,22-11-03,23-07-05,Spain,49,Male,Smartphone,1 Month,9.03
1687,1688,Standard,14,22-11-04,23-07-06,United States,41,Female,Tablet,1 Month,13.99
1688,1689,Premium,13,22-11-05,23-07-07,Canada,38,Male,Tablet,1 Month,15.03
1689,1690,Basic,13,22-11-05,23-07-07,United States,42,Female,Laptop,1 Month,8.99
1690,1691,Premium,13,22-11-05,23-07-05,United States,27,Female,Smart TV,1 Month,17.99
1691,1692,Basic,12,22-11-05,23-07-06,Canada,41,Female,Tablet,1 Month,7.91
1692,1693,Standard,13,22-11-03,23-07-07,United Kingdom,41,Female,Tablet,1 Month,13.2
1693,1694,Standard,11,22-10-27,23-07-07,Australia,49,Male,Laptop,1 Month,12.12
1694,1695,Basic,14,22-10-24,23-07-04,Germany,28,Female,Smartphone,1 Month,9.03
1695,1696,Premium,13,22-10-17,23-07-07,France,44,Male,Laptop,1 Month,20.32
1696,1697,Basic,11,22-10-06,23-07-07,Brazil,47,Female,Tablet,1 Month,4.61
1697,1698,Standard,12,22-09-18,23-07-06,Mexico,29,Male,Tablet,1 Month,10.43
1698,1699,Premium,10,22-09-17,23-07-04,Spain,31,Female,Laptop,1 Month,20.32
1699,1700,Basic,12,22-09-13,23-07-08,Italy,28,Female,Smart TV,1 Month,9.03
1700,1701,Premium,15,22-09-09,23-07-07,Spain,32,Male,Smart TV,1 Month,20.32
1701,1702,Basic,12,22-09-02,23-07-07,Spain,43,Male,Smartphone,1 Month,9.03
1702,1703,Standard,13,22-09-01,23-07-06,United States,48,Male,Smart TV,1 Month,13.99
1703,1704,Standard,10,22-08-16,23-07-07,Canada,28,Male,Laptop,1 Month,11.87
1704,1705,Basic,14,22-08-17,23-07-07,United States,31,Female,Tablet,1 Month,8.99
1705,1706,Premium,15,22-07-29,23-07-07,United States,47,Male,Laptop,1 Month,17.99
1706,1707,Basic,13,22-07-28,23-07-06,Canada,39,Female,Smartphone,1 Month,7.91
1707,1708,Standard,13,22-07-25,23-07-07,United Kingdom,35,Male,Smartphone,1 Month,13.2
1708,1709,Premium,10,22-07-26,23-07-06,Australia,42,Female,Smartphone,1 Month,16.39
1709,1710,Basic,11,22-07-17,23-07-07,Germany,30,Male,Smart TV,1 Month,9.03
1710,1711,Premium,14,22-07-16,23-07-06,France,34,Male,Smartphone,1 Month,20.32
1711,1712,Basic,11,22-07-17,23-07-09,Brazil,35,Male,Smartphone,1 Month,4.61
1712,1713,Standard,12,22-07-16,23-07-06,Mexico,31,Female,Tablet,1 Month,10.43
1713,1714,Standard,14,22-07-16,23-07-07,Spain,36,Female,Tablet,1 Month,14.67
1714,1715,Basic,14,22-07-12,23-07-06,Italy,31,Female,Laptop,1 Month,9.03
1715,1716,Premium,11,22-07-10,23-07-09,Spain,32,Male,Smart TV,1 Month,20.32
1716,1717,Basic,10,22-07-08,23-07-07,Spain,46,Female,Smartphone,1 Month,9.03
1717,1718,Standard,15,22-06-29,23-07-07,United States,30,Male,Tablet,1 Month,13.99
1718,1719,Premium,12,22-06-29,23-07-06,Canada,46,Male,Laptop,1 Month,15.03
1719,1720,Basic,12,22-06-28,23-07-08,United States,44,Female,Tablet,1 Month,8.99
1720,1721,Basic,12,22-06-29,23-07-06,United States,34,Male,Tablet,1 Month,8.99
1721,1722,Basic,13,22-07-01,23-07-08,Canada,31,Male,Tablet,1 Month,7.91
1722,1723,Standard,13,22-07-02,23-07-06,United Kingdom,34,Male,Smart TV,1 Month,13.2
1723,1724,Premium,12,22-07-04,23-07-08,Australia,28,Male,Laptop,1 Month,16.39
1724,1725,Basic,10,22-07-08,23-07-07,Germany,36,Female,Smartphone,1 Month,9.03
1725,1726,Basic,14,22-07-20,23-07-09,France,48,Female,Laptop,1 Month,10.16
1726,1727,Premium,13,22-07-23,23-07-06,Brazil,40,Male,Smartphone,1 Month,9.96
1727,1728,Standard,15,22-07-26,23-07-07,Mexico,35,Male,Smartphone,1 Month,10.43
1728,1729,Standard,11,22-07-30,23-07-07,Spain,41,Male,Laptop,1 Month,14.67
1729,1730,Basic,10,22-08-08,23-07-08,Italy,28,Female,Smartphone,1 Month,9.03
1730,1731,Premium,12,22-08-13,23-07-05,Spain,37,Male,Tablet,1 Month,20.32
1731,1732,Standard,12,22-08-14,23-07-07,Spain,33,Male,Smartphone,1 Month,14.67
1732,1733,Basic,15,22-08-16,23-07-06,United States,27,Female,Tablet,1 Month,8.99
1733,1734,Standard,14,22-08-19,23-07-08,Canada,35,Male,Tablet,1 Month,11.87
1734,1735,Premium,10,22-08-27,23-07-06,United States,27,Male,Smartphone,1 Month,17.99
1735,1736,Basic,15,22-09-04,23-07-07,United States,29,Female,Smartphone,1 Month,8.99
1736,1737,Premium,12,22-09-05,23-07-06,Canada,28,Female,Laptop,1 Month,15.03
1737,1738,Standard,12,22-09-13,23-07-08,United Kingdom,33,Female,Smartphone,1 Month,13.2
1738,1739,Basic,10,22-09-16,23-07-05,Australia,35,Female,Smartphone,1 Month,7.84
1739,1740,Standard,15,22-09-18,23-07-06,Germany,37,Female,Laptop,1 Month,14.67
1740,1741,Premium,12,22-09-20,23-07-06,France,31,Male,Smartphone,1 Month,20.32
1741,1742,Basic,13,22-09-29,23-07-07,Brazil,27,Male,Laptop,1 Month,4.61
1742,1743,Standard,11,22-09-30,23-07-08,Mexico,48,Male,Tablet,1 Month,10.43
1743,1744,Premium,15,22-10-04,23-07-10,Spain,30,Female,Smart TV,1 Month,20.32
1744,1745,Basic,14,22-10-08,23-07-07,Italy,45,Male,Tablet,1 Month,9.03
1745,1746,Premium,14,22-10-10,23-07-07,Spain,28,Male,Smart TV,1 Month,20.32
1746,1747,Basic,12,22-10-12,23-07-08,Spain,30,Female,Laptop,1 Month,9.03
1747,1748,Standard,15,22-10-14,23-07-10,United States,48,Male,Smartphone,1 Month,13.99
1748,1749,Standard,10,22-10-16,23-07-07,Canada,37,Female,Laptop,1 Month,11.87
1749,1750,Basic,15,22-10-21,23-07-07,United States,28,Female,Smartphone,1 Month,8.99
1750,1751,Premium,14,22-10-23,23-07-07,United States,43,Female,Tablet,1 Month,17.99
1751,1752,Basic,10,22-10-25,23-07-09,Canada,36,Male,Laptop,1 Month,7.91
1752,1753,Standard,15,22-10-26,23-07-06,United Kingdom,47,Male,Laptop,1 Month,13.2
1753,1754,Premium,10,22-10-29,23-07-07,Australia,42,Male,Smart TV,1 Month,16.39
1754,1755,Basic,15,22-10-31,23-07-07,Germany,50,Male,Laptop,1 Month,9.03
1755,1756,Premium,13,22-11-02,23-07-08,France,41,Male,Tablet,1 Month,20.32
1756,1757,Basic,13,22-11-03,23-07-05,Brazil,43,Male,Laptop,1 Month,4.61
1757,1758,Standard,13,22-11-05,23-07-07,Mexico,35,Male,Laptop,1 Month,10.43
1758,1759,Standard,10,22-11-06,23-07-07,Spain,51,Male,Smart TV,1 Month,14.67
1759,1760,Basic,15,22-11-06,23-07-07,Italy,35,Male,Tablet,1 Month,9.03
1760,1761,Premium,10,22-11-07,23-07-05,Spain,37,Male,Smart TV,1 Month,20.32
1761,1762,Basic,10,22-11-04,23-07-06,Spain,28,Female,Smartphone,1 Month,9.03
1762,1763,Standard,14,22-11-02,23-07-07,United States,32,Female,Smartphone,1 Month,13.99
1763,1764,Premium,13,22-10-27,23-07-07,Canada,37,Female,Tablet,1 Month,15.03
1764,1765,Basic,11,22-10-18,23-07-05,United States,37,Female,Tablet,1 Month,8.99
1765,1766,Premium,12,22-10-07,23-07-08,United States,34,Female,Smart TV,1 Month,17.99
1766,1767,Basic,15,22-10-04,23-07-07,Canada,30,Female,Tablet,1 Month,7.91
1767,1768,Standard,14,22-09-17,23-07-07,United Kingdom,35,Male,Tablet,1 Month,13.2
1768,1769,Standard,14,22-09-15,23-07-06,Australia,41,Female,Laptop,1 Month,12.12
1769,1770,Basic,13,22-09-10,23-07-08,Germany,50,Female,Tablet,1 Month,9.03
1770,1771,Premium,11,22-09-09,23-07-08,France,48,Female,Laptop,1 Month,20.32
1771,1772,Basic,12,22-09-09,23-07-08,Brazil,29,Male,Smart TV,1 Month,4.61
1772,1773,Standard,12,22-09-07,23-07-06,Mexico,37,Male,Tablet,1 Month,10.43
1773,1774,Premium,15,22-09-08,23-07-08,Spain,36,Female,Tablet,1 Month,20.32
1774,1775,Basic,15,22-08-14,23-07-07,Italy,45,Male,Tablet,1 Month,9.03
1775,1776,Premium,15,22-08-06,23-07-08,Spain,27,Female,Smart TV,1 Month,20.32
1776,1777,Basic,12,22-08-06,23-07-06,Spain,31,Female,Tablet,1 Month,9.03
1777,1778,Standard,11,22-07-29,23-07-09,United States,42,Female,Tablet,1 Month,13.99
1778,1779,Standard,15,22-07-28,23-07-06,Canada,43,Female,Smartphone,1 Month,11.87
1779,1780,Basic,13,22-07-24,23-07-07,United States,43,Male,Smart TV,1 Month,8.99
1780,1781,Premium,15,22-07-22,23-07-06,United States,35,Female,Laptop,1 Month,17.99
1781,1782,Basic,13,22-07-19,23-07-10,Canada,51,Male,Laptop,1 Month,7.91
1782,1783,Standard,13,22-07-17,23-07-07,United Kingdom,42,Female,Smartphone,1 Month,13.2
1783,1784,Premium,13,22-07-16,23-07-07,Australia,36,Male,Tablet,1 Month,16.39
1784,1785,Basic,13,22-07-13,23-07-07,Germany,50,Female,Tablet,1 Month,9.03
1785,1786,Premium,15,22-07-14,23-07-09,France,43,Female,Laptop,1 Month,20.32
1786,1787,Basic,11,22-07-07,23-07-07,Brazil,28,Male,Laptop,1 Month,4.61
1787,1788,Standard,10,22-07-06,23-07-09,Mexico,48,Female,Smart TV,1 Month,10.43
1788,1789,Standard,14,22-06-30,23-07-07,Spain,47,Female,Tablet,1 Month,14.67
1789,1790,Basic,12,22-06-30,23-07-09,Italy,31,Male,Smart TV,1 Month,9.03
1790,1791,Premium,14,22-07-01,23-07-06,Spain,45,Male,Laptop,1 Month,20.32
1791,1792,Basic,15,22-07-02,23-07-09,Spain,45,Female,Tablet,1 Month,9.03
1792,1793,Standard,14,22-07-03,23-07-06,United States,42,Female,Smart TV,1 Month,13.99
1793,1794,Premium,12,22-07-06,23-07-08,Canada,36,Female,Tablet,1 Month,15.03
1794,1795,Basic,14,22-07-07,23-07-07,United States,32,Male,Smart TV,1 Month,8.99
1795,1796,Basic,10,22-07-15,23-07-09,United States,50,Male,Tablet,1 Month,8.99
1796,1797,Basic,14,22-07-17,23-07-06,Canada,39,Male,Smart TV,1 Month,7.91
1797,1798,Standard,10,22-07-26,23-07-08,United Kingdom,51,Male,Smartphone,1 Month,13.2
1798,1799,Premium,14,22-08-05,23-07-07,Australia,49,Female,Tablet,1 Month,16.39
1799,1800,Basic,14,22-08-12,23-07-09,Germany,42,Male,Tablet,1 Month,9.03
1800,1801,Basic,12,22-08-14,23-07-06,France,46,Male,Tablet,1 Month,10.16
1801,1802,Premium,12,22-08-15,23-07-07,Brazil,30,Male,Smartphone,1 Month,9.96
1802,1803,Standard,10,22-08-18,23-07-07,Mexico,48,Male,Smart TV,1 Month,10.43
1803,1804,Standard,12,22-08-21,23-07-09,Spain,40,Female,Laptop,1 Month,14.67
1804,1805,Basic,10,22-09-04,23-07-06,Italy,50,Female,Smart TV,1 Month,9.03
1805,1806,Premium,15,22-09-05,23-07-07,Spain,49,Female,Laptop,1 Month,20.32
1806,1807,Standard,11,22-09-08,23-07-07,Spain,37,Male,Smartphone,1 Month,14.67
1807,1808,Basic,12,22-09-15,23-07-08,United States,43,Male,Laptop,1 Month,8.99
1808,1809,Standard,15,22-09-17,23-07-06,Canada,40,Female,Tablet,1 Month,11.87
1809,1810,Premium,14,22-09-19,23-07-09,United States,27,Male,Laptop,1 Month,17.99
1810,1811,Basic,10,22-09-23,23-07-06,United States,47,Male,Smart TV,1 Month,8.99
1811,1812,Premium,11,22-09-26,23-07-08,Canada,50,Male,Smartphone,1 Month,15.03
